day,hour,area,lat,lon,current_speed,free_flow_speed,traffic_level,temperature,code,windspeed
3,9,Rial cum Road Bridge,16.99704707573163,81.76927353762291,45,45,Low,25.8,61,11.3
3,9,Main Road,16.999891585565052,81.77174995367827,22,25,Low,25.8,61,11.3
3,9,Bhanu Gudi,16.970727621131044,82.23604297660549,38,38,Low,25.2,61,15.9
3,9,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,34,40,Low,25.6,81,13.9
3,9,Munsif Gari Junction,16.937053050836603,82.23297479867091,32,32,Low,25.5,61,15.7
3,9,Apt College Road,16.92997583523028,82.23448294817929,29,39,Medium,25.5,61,15.7
3,9,Dairyfarm Centre,16.956302106919356,82.24871504989581,30,30,Low,25.6,81,13.9
3,9,Gaati Center,16.93563418662961,82.22835108063681,17,30,Medium,25.5,61,15.7
3,9,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,38,38,Low,25.2,61,15.9
3,9,Temple Street,16.94692319878384,82.2319585390418,35,35,Low,25.6,81,13.9
3,9,Main Road,16.9477758788922,82.23388897523365,30,30,Low,25.2,61,15.9
3,9,Sarpavaram Junction,16.994895450984338,82.24274883366579,7,11,Medium,25.2,61,15.9
3,9,Pr Clg Road,16.95806544175642,82.23109820773215,34,40,Low,25.6,81,13.9
3,9,Bala Cheruvu,16.95281937073767,82.2323379008641,39,39,Low,25.2,61,15.9
3,9,Nukalamma Temple,16.96300884823827,82.23441835065452,35,35,Low,25.2,61,15.9
3,9,Cinema Road,16.94826208774934,82.23632529143106,23,23,Low,25.6,81,13.9
3,9,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,25.6,81,13.9
3,9,Glass House Centre,16.948718637695816,82.23396555251772,30,30,Low,25.2,61,15.9
3,9,Gold Market Centre,16.946806476806653,82.23381228730807,30,30,Low,25.2,61,15.9
3,9,Masjid Centre,16.951018411377465,82.2340447518843,24,24,Low,25.2,61,15.9
3,9,Fire Office Road,16.95625954468796,82.23319640172481,35,35,Low,25.6,81,13.9
3,9,District Court,16.957505554489668,82.22707180043267,18,18,Low,25.2,61,15.9
3,9,Ggh,16.9551649315784,82.23011317679611,39,39,Low,25.2,61,15.9
3,9,Kokila Centre,16.95965297508154,82.22372616365254,39,39,Low,25.6,81,13.9
3,9,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,25.5,61,15.7
3,9,Rto Office,16.975555403090365,82.24875195678766,41,41,Low,25.6,81,13.9
3,9,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,25.6,81,13.9
3,9,Indrapalem Bridge,16.95965297508154,82.22372616365254,39,39,Low,25.6,81,13.9
3,9,Revenue Office,16.953915323179874,82.23158617323973,34,40,Low,25.2,61,15.9
3,9,Bus Stand,16.968628884485902,82.2396254653395,30,30,Low,25.2,61,15.9
3,9,Jntuk Road,16.9733394966521,82.23687898351096,41,41,Low,25.6,81,13.9
3,9,Kalpana Centre,16.95614085026494,82.23667031643537,17,17,Low,25.6,81,13.9
3,9,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,30,30,Low,25.6,81,13.9
3,9,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,25.6,81,13.9
3,9,Karnam Gari Junction,16.977303001042785,82.22772653959622,38,38,Low,25.2,61,15.9
3,9,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,41,41,Low,25.2,61,15.9
3,9,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,25.6,81,13.9
3,9,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,25.6,81,13.9
3,9,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,25.6,81,13.9
3,9,Madhavapatam Centre,16.99251444215439,82.2106751103578,34,39,Low,25.6,81,13.9
3,9,Gandhi Circle,16.96469875062046,82.22472639247694,34,39,Low,25.6,81,13.9
3,9,Light House,17.014006865277864,82.28410306612057,26,26,Low,25.6,81,13.9
3,10,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,26.4,61,11.2
3,10,Morumpudi Junction,16.996048288046573,81.80198795480973,26,33,Medium,26.2,61,11.7
3,10,VL Puram,17.000361116740542,81.79457900941965,36,36,Low,26.2,61,11.7
3,10,Bommuru Junction,16.970026044376908,81.7982077898937,53,53,Low,26.2,61,11.7
3,10,Lala Cheruvu,17.02593120555252,81.80629901087161,53,53,Low,26.0,61,11.7
3,10,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,21,25,Medium,26.2,61,11.7
3,10,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,26.2,61,11.7
3,10,Devi Chowk Circle,17.00979647101888,81.77610012750917,21,25,Medium,26.2,61,11.7
3,10,Balajipeta Junction,16.97671457656731,81.79384356744096,53,53,Low,26.3,61,11.7
3,10,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,26.5,61,12.0
3,10,GIET NH,17.059489892275263,81.86937184025881,53,53,Low,26.1,61,11.2
3,10,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,26.0,61,11.7
3,10,GSL NH,17.067684063534045,81.88328358025326,59,59,Low,26.1,61,10.1
3,10,JN Road NH,17.008003289850134,81.80995996296429,28,28,Low,26.0,61,11.7
3,10,RTC CS Mall,17.000363703893182,81.78944972209622,36,36,Low,26.2,61,11.7
3,10,Old Bypass Road,17.005045820972253,81.7801544865445,28,28,Low,26.2,61,11.7
3,10,Jampeta,17.00493586307353,81.780213297543,28,28,Low,26.1,61,11.7
3,10,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,25,31,Medium,26.2,61,11.7
3,10,Stadium Rd,16.996918736129484,81.7777554114391,24,24,Low,26.2,61,11.7
3,10,Anala venkata Apparao road,17.007811731690097,81.7921873982832,28,28,Low,26.1,61,11.7
3,10,Manasa Hospital,17.007717340321364,81.78586393475791,27,27,Low,26.2,61,11.7
3,10,Apex Hospital,17.006938634443195,81.79054340970453,28,28,Low,26.1,61,11.7
3,10,Nandamgani raju junction,17.009486970902955,81.77954016677567,17,21,Medium,26.2,61,11.7
3,10,Y juncton,17.012826235294103,81.78265351880752,37,37,Low,26.2,61,11.7
3,10,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,48,48,Low,26.2,61,11.7
3,10,Gokavaram Bus stand,17.00967984828635,81.77120172225537,21,25,Medium,26.2,61,11.7
3,10,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,15,20,Medium,26.2,61,11.7
3,10,jandapanja road,17.005793945788838,81.77361261386221,21,25,Medium,26.1,61,11.7
3,10,CMR Mall,17.006285650143596,81.77066111476915,21,25,Medium,26.2,61,11.7
3,10,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,22,24,Low,26.3,61,11.7
3,10,Kathreru Road,17.021766650089877,81.77483965237695,20,29,Medium,26.2,61,11.7
3,10,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,26.2,61,11.7
3,10,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,34,34,Low,26.2,61,11.7
3,10,Church Center Bypass,17.004904032408977,81.78017113264912,28,28,Low,26.1,61,11.7
3,10,Central Jail Road,17.0183461072747,81.79134447760869,37,37,Low,26.1,61,11.7
3,10,Brothern Church,17.02347300450597,81.78349635298017,34,42,Medium,26.1,61,11.7
3,10,Quary Market,17.032306965496208,81.78809778066346,48,48,Low,26.1,61,11.7
3,10,Airport Road,17.04178820195048,81.79431781829038,34,42,Medium,26.1,61,11.7
3,10,Rial cum Road Bridge,16.99704707573163,81.76927353762291,45,45,Low,26.2,61,11.7
3,10,Main Road,16.999891585565052,81.77174995367827,21,25,Medium,26.2,61,11.7
3,10,Bhanu Gudi,16.970727621131044,82.23604297660549,38,38,Low,25.5,61,16.6
3,10,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,40,40,Low,25.9,61,13.4
3,10,Munsif Gari Junction,16.937053050836603,82.23297479867091,12,30,High,25.8,61,16.2
3,10,Apt College Road,16.92997583523028,82.23448294817929,38,38,Low,25.8,61,16.2
3,10,Dairyfarm Centre,16.956302106919356,82.24871504989581,30,30,Low,25.9,61,13.4
3,10,Gaati Center,16.93563418662961,82.22835108063681,19,30,Medium,25.8,61,16.2
3,10,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,38,38,Low,25.5,61,16.6
3,10,Temple Street,16.94692319878384,82.2319585390418,27,34,Medium,25.9,61,13.4
3,10,Main Road,16.9477758788922,82.23388897523365,23,29,Medium,25.5,61,16.6
3,10,Sarpavaram Junction,16.994895450984338,82.24274883366579,11,11,Low,25.5,61,16.6
3,10,Pr Clg Road,16.95806544175642,82.23109820773215,40,40,Low,25.9,61,13.4
3,10,Bala Cheruvu,16.95281937073767,82.2323379008641,39,39,Low,25.5,61,16.6
3,10,Nukalamma Temple,16.96300884823827,82.23441835065452,35,35,Low,25.5,61,16.6
3,10,Cinema Road,16.94826208774934,82.23632529143106,23,23,Low,25.9,61,13.4
3,10,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,25.9,61,13.4
3,10,Glass House Centre,16.948718637695816,82.23396555251772,23,29,Medium,25.5,61,16.6
3,10,Gold Market Centre,16.946806476806653,82.23381228730807,23,29,Medium,25.5,61,16.6
3,10,Masjid Centre,16.951018411377465,82.2340447518843,24,24,Low,25.5,61,16.6
3,10,Fire Office Road,16.95625954468796,82.23319640172481,35,35,Low,25.9,61,13.4
3,10,District Court,16.957505554489668,82.22707180043267,13,17,Medium,25.5,61,16.6
3,10,Ggh,16.9551649315784,82.23011317679611,39,39,Low,25.5,61,16.6
3,10,Kokila Centre,16.95965297508154,82.22372616365254,39,39,Low,25.9,61,13.4
3,10,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,25.8,61,16.2
3,10,Rto Office,16.975555403090365,82.24875195678766,32,40,Medium,25.9,61,13.4
3,10,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,25.9,61,13.4
3,10,Indrapalem Bridge,16.95965297508154,82.22372616365254,39,39,Low,25.9,61,13.4
3,10,Revenue Office,16.953915323179874,82.23158617323973,40,40,Low,25.5,61,16.6
3,10,Bus Stand,16.968628884485902,82.2396254653395,30,30,Low,25.5,61,16.6
3,10,Jntuk Road,16.9733394966521,82.23687898351096,32,40,Medium,25.9,61,13.4
3,10,Kalpana Centre,16.95614085026494,82.23667031643537,13,17,Medium,25.9,61,13.4
3,10,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,23,29,Medium,25.9,61,13.4
3,10,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,25.9,61,13.4
3,10,Karnam Gari Junction,16.977303001042785,82.22772653959622,32,38,Medium,25.5,61,16.6
3,10,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,26,40,Medium,25.5,61,16.6
3,10,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,25.9,61,13.4
3,10,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,25.9,61,13.4
3,10,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,25.9,61,13.4
3,10,Madhavapatam Centre,16.99251444215439,82.2106751103578,40,40,Low,25.9,61,13.4
3,10,Gandhi Circle,16.96469875062046,82.22472639247694,40,40,Low,25.9,61,13.4
3,10,Light House,17.014006865277864,82.28410306612057,26,26,Low,25.9,61,13.4
3,11,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,26.8,61,12.3
3,11,Morumpudi Junction,16.996048288046573,81.80198795480973,26,33,Medium,26.5,61,12.1
3,11,VL Puram,17.000361116740542,81.79457900941965,36,36,Low,26.5,61,12.1
3,11,Bommuru Junction,16.970026044376908,81.7982077898937,53,53,Low,26.5,61,12.1
3,11,Lala Cheruvu,17.02593120555252,81.80629901087161,53,53,Low,26.2,61,12.1
3,11,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,20,25,Medium,26.5,61,12.1
3,11,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,26.5,61,12.1
3,11,Devi Chowk Circle,17.00979647101888,81.77610012750917,20,24,Medium,26.5,61,12.1
3,11,Balajipeta Junction,16.97671457656731,81.79384356744096,53,53,Low,26.5,61,12.1
3,11,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,26.8,61,12.9
3,11,GIET NH,17.059489892275263,81.86937184025881,53,53,Low,26.5,61,12.3
3,11,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,26.2,61,12.1
3,11,GSL NH,17.067684063534045,81.88328358025326,59,59,Low,26.4,61,10.6
3,11,JN Road NH,17.008003289850134,81.80995996296429,28,28,Low,26.2,61,12.1
3,11,RTC CS Mall,17.000363703893182,81.78944972209622,36,36,Low,26.5,61,12.1
3,11,Old Bypass Road,17.005045820972253,81.7801544865445,19,28,Medium,26.5,61,12.1
3,11,Jampeta,17.00493586307353,81.780213297543,28,28,Low,26.5,61,12.1
3,11,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,31,31,Low,26.5,61,12.1
3,11,Stadium Rd,16.996918736129484,81.7777554114391,14,23,Medium,26.5,61,12.1
3,11,Anala venkata Apparao road,17.007811731690097,81.7921873982832,21,28,Medium,26.4,61,12.1
3,11,Manasa Hospital,17.007717340321364,81.78586393475791,27,27,Low,26.5,61,12.1
3,11,Apex Hospital,17.006938634443195,81.79054340970453,28,28,Low,26.4,61,12.1
3,11,Nandamgani raju junction,17.009486970902955,81.77954016677567,15,20,Medium,26.5,61,12.1
3,11,Y juncton,17.012826235294103,81.78265351880752,37,37,Low,26.5,61,12.1
3,11,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,48,48,Low,26.5,61,12.1
3,11,Gokavaram Bus stand,17.00967984828635,81.77120172225537,20,24,Medium,26.5,61,12.1
3,11,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,14,20,Medium,26.5,61,12.1
3,11,jandapanja road,17.005793945788838,81.77361261386221,20,24,Medium,26.4,61,12.1
3,11,CMR Mall,17.006285650143596,81.77066111476915,20,24,Medium,26.5,61,12.1
3,11,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,21,24,Low,26.5,61,12.1
3,11,Kathreru Road,17.021766650089877,81.77483965237695,22,29,Medium,26.5,61,12.1
3,11,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,26.5,61,12.1
3,11,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,34,34,Low,26.5,61,12.1
3,11,Church Center Bypass,17.004904032408977,81.78017113264912,19,28,Medium,26.5,61,12.1
3,11,Central Jail Road,17.0183461072747,81.79134447760869,37,37,Low,26.4,61,12.1
3,11,Brothern Church,17.02347300450597,81.78349635298017,42,42,Low,26.4,61,12.1
3,11,Quary Market,17.032306965496208,81.78809778066346,48,48,Low,26.4,61,12.1
3,11,Airport Road,17.04178820195048,81.79431781829038,42,42,Low,26.4,61,12.1
3,11,Rial cum Road Bridge,16.99704707573163,81.76927353762291,33,45,Medium,26.5,61,12.1
3,11,Main Road,16.999891585565052,81.77174995367827,20,24,Medium,26.5,61,12.1
3,11,Bhanu Gudi,16.970727621131044,82.23604297660549,27,38,Medium,26.0,61,17.4
3,11,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,33,40,Medium,26.4,61,14.3
3,11,Munsif Gari Junction,16.937053050836603,82.23297479867091,32,32,Low,26.3,61,17.4
3,11,Apt College Road,16.92997583523028,82.23448294817929,38,38,Low,26.3,61,17.4
3,11,Dairyfarm Centre,16.956302106919356,82.24871504989581,30,30,Low,26.4,61,14.3
3,11,Gaati Center,16.93563418662961,82.22835108063681,18,29,Medium,26.3,61,17.4
3,11,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,28,37,Medium,26.0,61,17.4
3,11,Temple Street,16.94692319878384,82.2319585390418,27,35,Medium,26.4,61,14.3
3,11,Main Road,16.9477758788922,82.23388897523365,30,30,Low,26.0,61,17.4
3,11,Sarpavaram Junction,16.994895450984338,82.24274883366579,2,9,High,26.0,61,17.4
3,11,Pr Clg Road,16.95806544175642,82.23109820773215,34,40,Low,26.4,61,14.3
3,11,Bala Cheruvu,16.95281937073767,82.2323379008641,31,39,Medium,26.0,61,17.4
3,11,Nukalamma Temple,16.96300884823827,82.23441835065452,18,34,Medium,26.0,61,17.4
3,11,Cinema Road,16.94826208774934,82.23632529143106,18,22,Medium,26.4,61,14.3
3,11,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,26.4,61,14.3
3,11,Glass House Centre,16.948718637695816,82.23396555251772,30,30,Low,26.0,61,17.4
3,11,Gold Market Centre,16.946806476806653,82.23381228730807,30,30,Low,26.0,61,17.4
3,11,Masjid Centre,16.951018411377465,82.2340447518843,24,24,Low,26.0,61,17.4
3,11,Fire Office Road,16.95625954468796,82.23319640172481,18,34,Medium,26.4,61,14.3
3,11,District Court,16.957505554489668,82.22707180043267,12,18,Medium,26.0,61,17.4
3,11,Ggh,16.9551649315784,82.23011317679611,31,39,Medium,26.0,61,17.4
3,11,Kokila Centre,16.95965297508154,82.22372616365254,31,39,Medium,26.4,61,14.3
3,11,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,26.3,61,17.4
3,11,Rto Office,16.975555403090365,82.24875195678766,30,40,Medium,26.4,61,14.3
3,11,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,26.4,61,14.3
3,11,Indrapalem Bridge,16.95965297508154,82.22372616365254,31,39,Medium,26.4,61,14.3
3,11,Revenue Office,16.953915323179874,82.23158617323973,34,40,Low,26.0,61,17.4
3,11,Bus Stand,16.968628884485902,82.2396254653395,30,30,Low,26.0,61,17.4
3,11,Jntuk Road,16.9733394966521,82.23687898351096,30,40,Medium,26.4,61,14.3
3,11,Kalpana Centre,16.95614085026494,82.23667031643537,10,16,Medium,26.4,61,14.3
3,11,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,30,30,Low,26.4,61,14.3
3,11,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,26.4,61,14.3
3,11,Karnam Gari Junction,16.977303001042785,82.22772653959622,30,38,Medium,26.0,61,17.4
3,11,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,25,40,Medium,26.0,61,17.4
3,11,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,26.4,61,14.3
3,11,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,26.4,61,14.3
3,11,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,26.4,61,14.3
3,11,Madhavapatam Centre,16.99251444215439,82.2106751103578,34,40,Low,26.4,61,14.3
3,11,Gandhi Circle,16.96469875062046,82.22472639247694,34,40,Low,26.4,61,14.3
3,11,Light House,17.014006865277864,82.28410306612057,26,26,Low,26.4,61,14.3
4,18,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,30.1,3,3.4
4,18,Morumpudi Junction,16.996048288046573,81.80198795480973,26,33,Medium,29.4,3,3.5
4,18,VL Puram,17.000361116740542,81.79457900941965,31,36,Low,29.5,3,3.5
4,18,Bommuru Junction,16.970026044376908,81.7982077898937,44,52,Medium,29.5,3,3.5
4,18,Lala Cheruvu,17.02593120555252,81.80629901087161,44,52,Medium,29.1,3,3.5
4,18,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,17,25,Medium,29.4,3,3.5
4,18,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,29.4,3,3.5
4,18,Devi Chowk Circle,17.00979647101888,81.77610012750917,17,25,Medium,29.4,3,3.5
4,18,Balajipeta Junction,16.97671457656731,81.79384356744096,53,53,Low,29.5,3,3.5
4,18,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,30.1,3,4.7
4,18,GIET NH,17.059489892275263,81.86937184025881,53,53,Low,29.9,3,3.4
4,18,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,29.1,3,3.5
4,18,GSL NH,17.067684063534045,81.88328358025326,53,59,Low,30.0,3,3.3
4,18,JN Road NH,17.008003289850134,81.80995996296429,21,27,Medium,29.1,3,3.5
4,18,RTC CS Mall,17.000363703893182,81.78944972209622,31,36,Low,29.4,3,3.5
4,18,Old Bypass Road,17.005045820972253,81.7801544865445,17,28,Medium,29.4,3,3.5
4,18,Jampeta,17.00493586307353,81.780213297543,17,27,Medium,29.4,3,3.5
4,18,Syamalamba Temple Rd,16.999305680527787,81.77559463029415,24,31,Medium,29.4,3,3.5
4,18,Stadium Rd,16.996918736129484,81.7777554114391,18,24,Medium,29.4,3,3.5
4,18,Anala venkata Apparao road,17.007811731690097,81.7921873982832,23,28,Medium,29.3,3,3.5
4,18,Manasa Hospital,17.007717340321364,81.78586393475791,18,25,Medium,29.4,3,3.5
4,18,Apex Hospital,17.006938634443195,81.79054340970453,20,28,Medium,29.3,3,3.5
4,18,Nandamgani raju junction,17.009486970902955,81.77954016677567,3,22,High,29.4,3,3.5
4,18,Y juncton,17.012826235294103,81.78265351880752,27,36,Medium,29.4,3,3.5
4,18,Chiranjeevi Bus Stand,17.014572541382044,81.77861516264718,40,48,Medium,29.4,3,3.5
4,18,Gokavaram Bus stand,17.00967984828635,81.77120172225537,17,25,Medium,29.4,3,3.5
4,18,Devichowk to Mochi veedhi,17.00897558377485,81.77516315124535,8,19,High,29.4,3,3.5
4,18,jandapanja road,17.005793945788838,81.77361261386221,17,25,Medium,29.3,3,3.5
4,18,CMR Mall,17.006285650143596,81.77066111476915,17,25,Medium,29.4,3,3.5
4,18,Markandeya swamy Temple Road,17.002419348927187,81.76737485108524,18,25,Medium,29.5,3,3.5
4,18,Kathreru Road,17.021766650089877,81.77483965237695,20,30,Medium,29.4,3,3.5
4,18,Tirumala College Road,17.04317118735671,81.77557759223698,35,35,Low,29.5,3,3.5
4,18,Dhavaleswaram Main Road,16.95028007716461,81.78232137122522,30,34,Low,29.4,3,3.5
4,18,Church Center Bypass,17.004904032408977,81.78017113264912,17,28,Medium,29.4,3,3.5
4,18,Central Jail Road,17.0183461072747,81.79134447760869,27,36,Medium,29.2,3,3.5
4,18,Brothern Church,17.02347300450597,81.78349635298017,34,42,Medium,29.4,3,3.5
4,18,Quary Market,17.032306965496208,81.78809778066346,40,48,Medium,29.2,3,3.5
4,18,Airport Road,17.04178820195048,81.79431781829038,34,42,Medium,29.3,3,3.5
4,18,Rial cum Road Bridge,16.99704707573163,81.76927353762291,29,45,Medium,29.4,3,3.5
4,18,Main Road,16.999891585565052,81.77174995367827,17,25,Medium,29.4,3,3.5
4,18,Bhanu Gudi,16.970727621131044,82.23604297660549,23,38,Medium,29.2,3,4.0
4,18,Vankata Narayana Railway Gate,16.973097407997937,82.22603037626632,28,40,Medium,29.6,2,3.7
4,18,Munsif Gari Junction,16.937053050836603,82.23297479867091,12,33,High,29.6,1,4.4
4,18,Apt College Road,16.92997583523028,82.23448294817929,23,39,Medium,29.6,1,4.4
4,18,Dairyfarm Centre,16.956302106919356,82.24871504989581,21,30,Medium,29.6,2,3.7
4,18,Gaati Center,16.93563418662961,82.22835108063681,17,30,Medium,29.6,1,4.4
4,18,Nagamalli Thota Centre,16.986766105909542,82.24004443228684,23,38,Medium,29.2,3,4.0
4,18,Temple Street,16.94692319878384,82.2319585390418,25,34,Medium,29.6,2,3.7
4,18,Main Road,16.9477758788922,82.23388897523365,16,29,Medium,29.2,3,4.0
4,18,Sarpavaram Junction,16.994895450984338,82.24274883366579,5,10,Medium,29.2,3,4.0
4,18,Pr Clg Road,16.95806544175642,82.23109820773215,28,40,Medium,29.6,2,3.7
4,18,Bala Cheruvu,16.95281937073767,82.2323379008641,27,39,Medium,29.2,3,4.0
4,18,Nukalamma Temple,16.96300884823827,82.23441835065452,30,35,Low,29.2,3,4.0
4,18,Cinema Road,16.94826208774934,82.23632529143106,10,23,High,29.6,2,3.7
4,18,Beach Road,17.008947642214952,82.28321349284704,26,26,Low,29.6,2,3.7
4,18,Glass House Centre,16.948718637695816,82.23396555251772,16,29,Medium,29.2,3,4.0
4,18,Gold Market Centre,16.946806476806653,82.23381228730807,16,29,Medium,29.2,3,4.0
4,18,Masjid Centre,16.951018411377465,82.2340447518843,19,24,Medium,29.2,3,4.0
4,18,Fire Office Road,16.95625954468796,82.23319640172481,30,35,Low,29.6,2,3.7
4,18,District Court,16.957505554489668,82.22707180043267,18,18,Low,29.2,3,4.0
4,18,Ggh,16.9551649315784,82.23011317679611,27,40,Medium,29.2,3,4.0
4,18,Kokila Centre,16.95965297508154,82.22372616365254,27,40,Medium,29.6,2,3.7
4,18,Drivers Colony,16.9195687218521,82.23867107250433,51,51,Low,29.6,1,4.4
4,18,Rto Office,16.975555403090365,82.24875195678766,25,41,Medium,29.6,2,3.7
4,18,Vakalapudi Junction,17.006117793712892,82.26343084127797,26,26,Low,29.6,2,3.7
4,18,Indrapalem Bridge,16.95965297508154,82.22372616365254,27,40,Medium,29.6,2,3.7
4,18,Revenue Office,16.953915323179874,82.23158617323973,28,40,Medium,29.2,3,4.0
4,18,Bus Stand,16.968628884485902,82.2396254653395,21,30,Medium,29.2,3,4.0
4,18,Jntuk Road,16.9733394966521,82.23687898351096,25,41,Medium,29.6,2,3.7
4,18,Kalpana Centre,16.95614085026494,82.23667031643537,11,17,Medium,29.6,2,3.7
4,18,Jagannadhapuram Bridge,16.94224348809935,82.23327482540806,17,29,Medium,29.6,2,3.7
4,18,Kakinada Anchorage Port,16.93999009392696,82.25623410490785,27,27,Low,29.6,2,3.7
4,18,Karnam Gari Junction,16.977303001042785,82.22772653959622,23,38,Medium,29.2,3,4.0
4,18,Pitapuram Kakinada Road,17.001239678156328,82.24517313922694,24,40,Medium,29.2,3,4.0
4,18,Pitapuram Kakinada Highway,17.05454405203872,82.25091475318834,59,59,Low,29.6,2,3.7
4,18,Achampeta Junction,17.022515117068984,82.24885404796437,59,59,Low,29.6,2,3.7
4,18,Satya Gowri Theatre Road,16.9448962699546,82.23602478600985,26,26,Low,29.6,2,3.7
4,18,Madhavapatam Centre,16.99251444215439,82.2106751103578,28,40,Medium,29.6,2,3.7
4,18,Gandhi Circle,16.96469875062046,82.22472639247694,28,39,Medium,29.6,2,3.7
4,18,Light House,17.014006865277864,82.28410306612057,26,26,Low,29.6,2,3.7
5,10,Diwan Cheruvu,17.04629016871151,81.84391764161728,30,30,Low,31.0,3,8.4
5,10,Morumpudi Junction,16.996048288046573,81.80198795480973,33,33,Low,30.9,3,8.4
5,10,VL Puram,17.000361116740542,81.79457900941965,36,36,Low,30.9,3,8.4
5,10,Bommuru Junction,16.970026044376908,81.7982077898937,53,53,Low,30.9,3,8.4
5,10,Lala Cheruvu,17.02593120555252,81.80629901087161,53,53,Low,30.6,3,8.4
5,10,Pushkar Ghat Cir,17.006969029272703,81.76790598199372,21,26,Medium,30.9,3,8.4
5,10,Azad Chowk,17.006653914430878,81.77629003487216,9,9,Low,30.8,3,8.4
5,10,Devi Chowk Circle,17.00979647101888,81.77610012750917,21,26,Medium,30.9,3,8.4
5,10,Balajipeta Junction,16.97671457656731,81.79384356744096,53,53,Low,30.9,3,8.4
5,10,Kesavaram Railway gate,16.93112749732291,81.88170907194181,22,22,Low,30.7,80,8.4
5,10,GIET NH,17.059489892275263,81.86937184025881,53,53,Low,30.8,3,8.4
5,10,DELTA hospital NH,17.011499419423277,81.80917916023519,58,58,Low,30.6,3,8.4
5,10,GSL NH,17.067684063534045,81.88328358025326,59,59,Low,31.0,3,7.9
5,10,JN Road NH,17.008003289850134,81.80995996296429,28,28,Low,30.6,3,8.4
5,10,RTC CS Mall,17.000363703893182,81.78944972209622,36,36,Low,30.9,3,8.4
5,10,Old Bypass Road,17.005045820972253,81.7801544865445,28,28,Low,30.8,3,8.4
5,10,Jampeta,17.00493586307353,81.780213297543,22,27,Medium,30.8,3,8.4
